ID,Business name,Retail category,Geo Local Area,Address
6538,ChongQing Restaurant,Food & Beverage,West End,1260 ROBSON ST
6540,CB2,Comparison Goods,West End,1277 ROBSON ST
6541,Juewei,Food & Beverage,West End,1280 ROBSON ST
6545,Westcanna,Convenience Goods,West End,1288 ROBSON ST
6551,Beauty Worx Spa,Service Commercial,West End,772 THURLOW ST
6552,Salon JK Hair Ltd,Service Commercial,West End,776 THURLOW ST
6553,Joe Fortes Seafood Chop House,Food & Beverage,West End,777 THURLOW ST
6556,Perverted Ice Cream,Convenience Goods,West End,797 THURLOW ST
6557,Red Robin Robson (2nd Flr.),Food & Beverage,West End,803 THURLOW ST
6560,Reef Technologies,Food & Beverage,West End,830 THURLOW ST
6566,Lucky Plus Restaurant,Food & Beverage,Renfrew-Collingwood,3823 RUPERT ST
6569,Linda's Grocery,Convenience Goods,Renfrew-Collingwood,3855 RUPERT ST
6571,V-NA Hair Design,Service Commercial,Renfrew-Collingwood,3873 RUPERT ST
6573,Kopitiam Malaysia,Food & Beverage,Renfrew-Collingwood,3885 RUPERT ST
6588,Voka Deka Salon,Service Commercial,Fairview,2241 GRANVILLE ST
6590,Petley Jones Gallery,Comparison Goods,Fairview,2245 GRANVILLE ST
6592,Reach,Service Commercial,Fairview,2250 GRANVILLE ST
6601,Douglas Reynolds Gallery,Comparison Goods,Fairview,2339 GRANVILLE ST
6605,Value Village Boutique,Comparison Goods,Fairview,2354 GRANVILLE ST
6606,The Brick,Comparison Goods,Fairview,2360 GRANVILLE ST
6607,Structube,Comparison Goods,Fairview,2405 GRANVILLE ST
6608,Pfaff Sewing Centre,Comparison Goods,Fairview,2404 GRANVILLE ST
6609,Pazyryk Rug,Comparison Goods,Fairview,2406 GRANVILLE ST
6611,Urbanity,Comparison Goods,Fairview,2412 GRANVILLE ST
6614,Freshslice Pizza,Food & Beverage,Fairview,2418 GRANVILLE ST
6615,Le HangArt,Comparison Goods,Fairview,2421 GRANVILLE ST
6620,Xten Salon Inc.,Service Commercial,Fairview,2439 GRANVILLE ST
6621,Haze Smoke Shop,Convenience Goods,Fairview,2440 GRANVILLE ST
6623,Indigo,Comparison Goods,Fairview,2505 GRANVILLE ST
6624,Blenz,Food & Beverage,Fairview,2506 GRANVILLE ST
6625,Chow Sang Sang Jewellers,Comparison Goods,Fairview,2516 GRANVILLE ST
6632,Granville Medical Clinic,Service Commercial,Fairview,2578 GRANVILLE ST
6636,Pottery Barn,Comparison Goods,Fairview,2600 GRANVILLE ST
6637,Bank of Montreal,Service Commercial,Fairview,2601 GRANVILLE ST
6645,The Marquis,Food & Beverage,Fairview,2666 GRANVILLE ST
6647,ECCO,Comparison Goods,Fairview,2675 GRANVILLE ST
6650,California Closets,Comparison Goods,Fairview,2698 GRANVILLE ST
6653,Telus,Service Commercial,Fairview,2706 GRANVILLE ST
6655,Daniadown Home,Comparison Goods,Fairview,2709 GRANVILLE ST
6656,Civello Salon,Convenience Goods,Fairview,2714 GRANVILLE ST
6661,Royal Bank of Canada,Service Commercial,Fairview,2735 GRANVILLE ST
6662,Hills,Comparison Goods,Fairview,2741 GRANVILLE ST
6663,Stanley Theatre,Entertainment and Leisure,Fairview,2750 GRANVILLE ST
6673,Atelier Pearl,Comparison Goods,Fairview,2814 GRANVILLE ST
6674,Black Goat Cashmere,Comparison Goods,Fairview,2818 GRANVILLE ST
6676,Caposhie Clothing,Comparison Goods,Fairview,2822 GRANVILLE ST
6687,Shoppers Drug Mart,Convenience Goods,Fairview,2888 GRANVILLE ST
6688,TNA,Comparison Goods,Fairview,2899 GRANVILLE ST
6689,Williams Sonoma,Comparison Goods,Fairview,2903 GRANVILLE ST
6690,Canadian Imperial Bank of Commerce,Service Commercial,Fairview,2904 GRANVILLE ST
6691,Anthropologie,Comparison Goods,Fairview,2912 GRANVILLE ST
6694,The Latest Scoop,Comparison Goods,Fairview,2928 GRANVILLE ST
6697,West Elm,Comparison Goods,Fairview,2947 GRANVILLE ST
6698,Dianes Lingerie,Comparison Goods,Fairview,2950 GRANVILLE ST
6699,Kingdom,Comparison Goods,Fairview,2956 GRANVILLE ST
6701,Caffe Barney,Food & Beverage,Fairview,2975 GRANVILLE ST
6702,Bean Around the World,Food & Beverage,Fairview,2977 GRANVILLE ST
6713,Breakfast Table,Food & Beverage,Fairview,3014 GRANVILLE ST
6714,HSBC Bank,Service Commercial,Fairview,3022 GRANVILLE ST
6719,L'Occitane en Provence,Convenience Goods,Fairview,3051 GRANVILLE ST
6722,Happy Birthday,Service Commercial,Fairview,3061 GRANVILLE ST
6723,Jei & Co. Optics,Service Commercial,Fairview,3065 GRANVILLE ST
6726,Prospera Credit Union,Service Commercial,Fairview,3088 GRANVILLE ST
6727,King Living,Comparison Goods,Fairview,3097 GRANVILLE ST
6731,Turnabout,Comparison Goods,Fairview,3135 GRANVILLE ST
6734,Suki's,Service Commercial,Fairview,3157 GRANVILLE ST
6737,Mumz,Food & Beverage,Fairview,1480 W 11TH AV
6739,Project Skin MD,Service Commercial,Fairview,1495 W 11TH AV
6740,Frank's Barbershop,Service Commercial,Fairview,1508 W 11TH AV
6745,Eyes On Twelfth,Comparison Goods,Fairview,1493 W 12TH AV
6749,Bonpoint,Comparison Goods,Fairview,1512 W 14TH AV
6751,Talk Shop,Service Commercial,Fairview,1498 W 5TH AV
6752,Miraj Hammam Spa,Service Commercial,Fairview,1495 W 6TH AV
6754,The Granville Island Florist,Convenience Goods,Fairview,2331 GRANVILLE ST
6755,Goodge Place,Comparison Goods,Fairview,1523 W 8TH AV
6759,Murchie's Tea & Coffee,Food & Beverage,Fairview,1501 W BROADWAY
6770,Buntain Insurance,Service Commercial,Fairview,1586 W BROADWAY
6772,Trees Organic Coffee,Food & Beverage,Fairview,1598 W BROADWAY
6773,Windsor Spa,Service Commercial,Sunset,683 E 44TH AV
6774,Fraser Car Wash,Automotive Goods & Services,Sunset,725 E 45TH AV
6776,Magicuts,Service Commercial,Kensington-Cedar Cottage,5678 FRASER ST
6779,Fraser Street Physiotherapy,Service Commercial,Kensington-Cedar Cottage,5684 FRASER ST
6780,Silky Touch Estetics,Service Commercial,Kensington-Cedar Cottage,5686 FRASER ST
6788,Boba Monster Bubble Tea,Food & Beverage,Sunset,5766 FRASER ST
6789,Shameless Buns,Food & Beverage,Sunset,5772 FRASER ST
6790,Dance & Company,Entertainment and Leisure,Sunset,5780 FRASER ST
6791,Eastside Fitness,Entertainment and Leisure,Sunset,5788 FRASER ST
6794,L & G Bubble Teahouse,Food & Beverage,Sunset,5816 FRASER ST
6795,Max Beauty Salon,Service Commercial,Sunset,5818 FRASER ST
6796,East Vancouver Dentures,Service Commercial,Sunset,5830 FRASER ST
6798,Discover Leaning,Service Commercial,Sunset,5834 FRASER ST
6799,Airtel Wireless,Service Commercial,Sunset,5836 FRASER ST
6800,Health Hub Pharmacy,Convenience Goods,Sunset,5848 FRASER ST
6821,Fraser Street Medical,Service Commercial,Sunset,5990 FRASER ST
6824,Dr. Nawaaz Nathoo,Service Commercial,Sunset,6009 FRASER ST
6837,Vancouver Dollar Shop,Comparison Goods,Sunset,6105 FRASER ST
6839,Pinpin Restaurant,Food & Beverage,Sunset,6113 FRASER ST
6850,Day to Day,Convenience Goods,Sunset,6169 FRASER ST
6854,Pacific Medical Clinic,Service Commercial,Sunset,6184 FRASER ST
6860,Canadian Imperial Bank of Commerce,Service Commercial,Sunset,6204 FRASER ST
6862,Ho Yuen Restaurant,Food & Beverage,Sunset,6236 FRASER ST
6863,Rajeev Kapur Notary,Service Commercial,Sunset,6241 FRASER ST
6864,Freedom Mobile,Service Commercial,Sunset,6243 FRASER ST
6865,Your Choice Optical,Comparison Goods,Sunset,6248 FRASER ST
6870,Deer Garden Signatures,Food & Beverage,Sunset,6270 FRASER ST
6875,Shoppers Drug Mart,Convenience Goods,Sunset,6305 FRASER ST
6878,Fix4You Cellular,Service Commercial,Sunset,103 6338 FRASER ST
6880,So Hyang Korean Cuisine,Food & Beverage,Sunset,6345 FRASER ST
6888,Freshslice Pizza,Food & Beverage,Sunset,6374 FRASER ST
6889,Maxim's Bakery,Convenience Goods,Sunset,6387 FRASER ST
6890,Bank of Montreal,Service Commercial,Sunset,6391 FRASER ST
6892,Lian Hong Chinese Bakery,Food & Beverage,Sunset,6400 FRASER ST
6895,H&R Block,Service Commercial,Sunset,6408 FRASER ST
6899,Sunset Physiotherapy,Service Commercial,Sunset,6425 FRASER ST
6900,Fraser Street Eye Clinic,Service Commercial,Sunset,6426 FRASER ST
6902,State Bank of India,Service Commercial,Sunset,6433 FRASER ST
6913,Liberty Tax Service,Service Commercial,Sunset,6483 FRASER ST
6918,Fido,Service Commercial,Sunset,6510 FRASER ST
6922,Breka Bakery & Café,Convenience Goods,Sunset,6533 FRASER ST
6923,Chantou Int. Coin & Stamp,Comparison Goods,Sunset,6537 FRASER ST
6929,Shoom Restaurant,Food & Beverage,Sunset,6555 FRASER ST
6934,Yu Xiang Yuan Restaurant,Food & Beverage,Sunset,6591 FRASER ST
6936,Makkar Immigration Consultants,Service Commercial,Sunset,6603 FRASER ST
6938,Sikander Hair Styling,Service Commercial,Sunset,6605 FRASER ST
6940,Apna Bhaia Sweet & Rest.,Food & Beverage,Sunset,6616 FRASER ST
6943,UK Fashion,Comparison Goods,Sunset,6638 FRASER ST
6947,The UPS Store,Service Commercial,Sunset,6647 FRASER ST
6953,New Novelty Restaurant,Food & Beverage,Sunset,6669 FRASER ST
6956,Divya Hair and Beauty,Service Commercial,Sunset,6676 FRASER ST
6957,New Vision Hair Design,Service Commercial,Sunset,6683 FRASER ST
6960,Vancouver Meat Shop,Convenience Goods,Sunset,6695 FRASER ST
6961,The Bloom Group Community Services Society - Adult Guardianship,Service Commercial,Strathcona,317 E HASTINGS ST
6962,Kam Optical,Comparison Goods,Strathcona,328 E HASTINGS ST
6965,Discount Grocery,Convenience Goods,Strathcona,336 E HASTINGS ST
6972,New Fountain Shelter,Service Commercial,Strathcona,356 E HASTINGS ST
6973,Lotus Light Charity Society,Service Commercial,Strathcona,357 E HASTINGS ST
6981,786 Convenience Store,Convenience Goods,Strathcona,392 E HASTINGS ST
6983,Hastings Mill Brew Pub,Food & Beverage,Strathcona,403 E HASTINGS ST
6986,Public Cell,Service Commercial,Strathcona,408 E HASTINGS ST
6995,Downtown Eastside Pharmacy,Convenience Goods,Strathcona,437 E HASTINGS ST
6999,Lookout Emergency Aid Society,Comparison Goods,Strathcona,450 E HASTINGS ST
7000,Dental Clinic Aboriginal Health Society,Service Commercial,Strathcona,455 E HASTINGS ST
7004,JS Convenience Store,Convenience Goods,Strathcona,461 E HASTINGS ST
7015,Tam's Benevolent Association,Service Commercial,Strathcona,546 E HASTINGS ST
7021,Gentle Dental Group,Service Commercial,Strathcona,600 E HASTINGS ST
7023,Monica Reyes Gallery,Comparison Goods,Strathcona,602 E HASTINGS ST
7028,Space Lab,Comparison Goods,Strathcona,638 E HASTINGS ST
7035,Zhongshan Allied Association,Service Commercial,Strathcona,660 E HASTINGS ST
7036,Union Gospel Mission Thrift Store,Comparison Goods,Strathcona,671 E HASTINGS ST
7043,Mikado Enterprises Ltd,Comparison Goods,Strathcona,701 E HASTINGS ST
7045,In With Forward Office,Service Commercial,Strathcona,708 E HASTINGS ST
7050,East side Arts Society,Comparison Goods,Strathcona,716 E HASTINGS ST
7051,Quality & Community-based Research Team,Service Commercial,Strathcona,717 E HASTINGS ST
7058,Initial Print,Service Commercial,Strathcona,742 E HASTINGS ST
7063,Hastings Steam & Sauna,Service Commercial,Strathcona,766 E HASTINGS ST
7066,Wah Fai Plumbing & Heating,Service Commercial,Strathcona,778 E HASTINGS ST
7078,Flax Home,Comparison Goods,Strathcona,858 E HASTINGS ST
7084,Big Joy,Service Commercial,Strathcona,875 E HASTINGS ST
7085,Work // Shop - Pillar Heights Fashion,Comparison Goods,Strathcona,879 E HASTINGS ST
7086,Harm Reduction and Education Centre,Service Commercial,Strathcona,880 E HASTINGS ST
7092,Strathcona Beer Company,Food & Beverage,Strathcona,895 E HASTINGS ST
7094,T K Lee Company Ltd,Comparison Goods,Strathcona,917 E HASTINGS ST
7096,Moonlight dog cafe,Food & Beverage,Strathcona,935 E HASTINGS ST
7099,VV Tapas Lounge,Food & Beverage,Strathcona,957 E HASTINGS ST
7128,Kadbanoo Food Enterprise,Convenience Goods,Strathcona,318 POWELL ST
7138,Downtown Pharmacy,Convenience Goods,Strathcona,348 POWELL ST
7145,Cedar Project,Service Commercial,Strathcona,376 POWELL ST
7149,Downtown Eastside Women’s Centre,Service Commercial,Strathcona,398 POWELL ST
7150,Dar Foods,Convenience Goods,Strathcona,399 POWELL ST
7152,The Mackenzie Room,Food & Beverage,Strathcona,415 POWELL ST
7158,Payless Meats,Convenience Goods,Strathcona,469 POWELL ST
7162,A & T Hair Design,Service Commercial,Kensington-Cedar Cottage,2018 E 37TH AV
7166,Primerica Financial Services,Service Commercial,Kensington-Cedar Cottage,1985 E 39TH AV
7167,Bao Kang Tang Health Centre,Service Commercial,Kensington-Cedar Cottage,1988 E 39TH AV
7169,Winnie Florists,Convenience Goods,Kensington-Cedar Cottage,1983 E 41ST AV
7172,The Art Studio,Comparison Goods,Victoria-Fraserview,2005 E 44TH AV
7176,The 49th Alternative Unicare Therapy,Service Commercial,Victoria-Fraserview,1973 E 49TH AV
7178,Taxplan Management Services,Service Commercial,Victoria-Fraserview,1993 E 51ST AV
7183,Sampan Laundry and Dry Cleaning,Service Commercial,Kensington-Cedar Cottage,4866 VICTORIA DRIVE
7184,Big Feet,Service Commercial,Kensington-Cedar Cottage,4880 VICTORIA DRIVE
7186,In & Out Donair,Food & Beverage,Kensington-Cedar Cottage,4884 VICTORIA DRIVE
7188,Fast Cell Repair,Service Commercial,Kensington-Cedar Cottage,4902 VICTORIA DRIVE
7192,JC Balloon studio,Comparison Goods,Kensington-Cedar Cottage,4934 VICTORIA DRIVE
7201,Western Lake Chinese Rest.,Food & Beverage,Kensington-Cedar Cottage,4989 VICTORIA DRIVE
7221,Karmony Cake House,Convenience Goods,Kensington-Cedar Cottage,5095 VICTORIA DRIVE
7224,Neighbour's Restaurant and Pizza House,Food & Beverage,Kensington-Cedar Cottage,5108 VICTORIA DRIVE
7230,Activision Eye Care Centre,Comparison Goods,Kensington-Cedar Cottage,5142 VICTORIA DRIVE
7231,Dr Luo Chinese Medical,Service Commercial,Kensington-Cedar Cottage,5144 VICTORIA DRIVE
7233,In Moda Hair,Service Commercial,Kensington-Cedar Cottage,5170 VICTORIA DRIVE
7237,Adelita's Mexican Food,Food & Beverage,Kensington-Cedar Cottage,5178 VICTORIA DRIVE
7238,Spaphoria,Service Commercial,Kensington-Cedar Cottage,5182 VICTORIA DRIVE
7239,Cafe Dang Anh,Food & Beverage,Kensington-Cedar Cottage,5186 VICTORIA DRIVE
7242,Hair Studio,Service Commercial,Kensington-Cedar Cottage,5203 VICTORIA DRIVE
7250,Tip Top Dry Cleaner,Service Commercial,Kensington-Cedar Cottage,2 5261 VICTORIA DRIVE
7252,Xanadu Beauty & Spa,Service Commercial,Kensington-Cedar Cottage,5281 VICTORIA DRIVE
7254,3J Computers & Graphics,Comparison Goods,Kensington-Cedar Cottage,5307 VICTORIA DRIVE
7256,Sunshine Esthetics,Service Commercial,Kensington-Cedar Cottage,5309 VICTORIA DRIVE
7258,Continental Pharmacy,Convenience Goods,Kensington-Cedar Cottage,5316 VICTORIA DRIVE
7259,Jenny T Nail Spa,Service Commercial,Kensington-Cedar Cottage,5318 VICTORIA DRIVE
7260,Dr. M. Shum,Service Commercial,Kensington-Cedar Cottage,5320 VICTORIA DRIVE
7265,Tirestop,Automotive Goods & Services,Kensington-Cedar Cottage,5344 VICTORIA DRIVE
7267,Christian Service,Service Commercial,Kensington-Cedar Cottage,5381 VICTORIA DRIVE
7272,Affinity Cannabis,Convenience Goods,Kensington-Cedar Cottage,5403 VICTORIA DRIVE
7274,B2 Flooring,Comparison Goods,Kensington-Cedar Cottage,5407 VICTORIA DRIVE
7277,South Vancouver Community Policing Centre,Service Commercial,Kensington-Cedar Cottage,5435 VICTORIA DRIVE
7282,Sunrise Physiotherapy,Service Commercial,Kensington-Cedar Cottage,5458 VICTORIA DRIVE
7284,Victoria 1 Hour Photo Studio,Comparison Goods,Kensington-Cedar Cottage,5467 VICTORIA DRIVE
7287,Dr. Doris Thom,Service Commercial,Kensington-Cedar Cottage,5480 VICTORIA DRIVE
7295,Spring Spa,Service Commercial,Kensington-Cedar Cottage,5517 VICTORIA DRIVE
7296,Sure Beauty Lady Spa,Service Commercial,Kensington-Cedar Cottage,5521 VICTORIA DRIVE
7298,Day Spa Retreat - Best Asain Massage,Service Commercial,Kensington-Cedar Cottage,5531 VICTORIA DRIVE
7299,Caritas Medical Clinic,Service Commercial,Kensington-Cedar Cottage,5539 VICTORIA DRIVE
7309,128 Hair Salon,Service Commercial,Kensington-Cedar Cottage,5591 VICTORIA DRIVE
7311,Victoria Shoe Place,Comparison Goods,Kensington-Cedar Cottage,5599 VICTORIA DRIVE
7312,Starbucks,Food & Beverage,Kensington-Cedar Cottage,5603 VICTORIA DRIVE
7313,Perpetual Insurance,Service Commercial,Kensington-Cedar Cottage,5606 VICTORIA DRIVE
7321,Dr. Huan Wei Chen,Service Commercial,Kensington-Cedar Cottage,5636 VICTORIA DRIVE
7323,Canadian Imperial Bank of Commerce,Service Commercial,Kensington-Cedar Cottage,5653 VICTORIA DRIVE
7331,M2 Hair,Service Commercial,Kensington-Cedar Cottage,5693 VICTORIA DRIVE
7335,Bank of Montreal,Service Commercial,Victoria-Fraserview,5710 VICTORIA DRIVE
7341,Li Sha Produce,Convenience Goods,Victoria-Fraserview,5733 VICTORIA DRIVE
7351,All Smiles Dental,Service Commercial,Victoria-Fraserview,5775 VICTORIA DRIVE
7355,Dana Vision Care,Comparison Goods,Victoria-Fraserview,5783 VICTORIA DRIVE
7357,Life Labs,Service Commercial,Victoria-Fraserview,5786 VICTORIA DRIVE
7358,Hua Wei building supplies and contracting,Comparison Goods,Victoria-Fraserview,5787 VICTORIA DRIVE
7360,Mui Garden Restaurant,Food & Beverage,Victoria-Fraserview,5797 VICTORIA DRIVE
7362,Xing Fa Hang Trading Ltd,Convenience Goods,Victoria-Fraserview,5807 VICTORIA DRIVE
7363,Yummy Shanghai Dim Sum,Convenience Goods,Victoria-Fraserview,5815 VICTORIA DRIVE
7364,Yao Sun Loong Kong Chicken,Convenience Goods,Victoria-Fraserview,5817 VICTORIA DRIVE
7368,Jin Sui Xiang Bakery,Convenience Goods,Victoria-Fraserview,5823 VICTORIA DRIVE
7372,Yummy Slice Pizza,Food & Beverage,Victoria-Fraserview,5845 VICTORIA DRIVE
7375,South Centre Physio Clinic,Service Commercial,Victoria-Fraserview,5854 VICTORIA DRIVE
7378,Vica Goldsmith,Comparison Goods,Victoria-Fraserview,5869 VICTORIA DRIVE
7379,Pine House Bakery,Convenience Goods,Victoria-Fraserview,5870 VICTORIA DRIVE
7381,Lele Express,Service Commercial,Victoria-Fraserview,5873 VICTORIA DRIVE
7384,Mr. Waffle Bubble Tea,Food & Beverage,Victoria-Fraserview,5881 VICTORIA DRIVE
7386,Consumer Food Market,Convenience Goods,Victoria-Fraserview,5891 VICTORIA DRIVE
7387,Sue's Grocery,Convenience Goods,Victoria-Fraserview,5895 VICTORIA DRIVE
7389,Aquarius Beauty & Wellness,Service Commercial,Victoria-Fraserview,6215 VICTORIA DRIVE
7392,Victoria Medical Centre,Service Commercial,Victoria-Fraserview,6239 VICTORIA DRIVE
7396,Lee's Physiotherapy,Service Commercial,Victoria-Fraserview,6404 VICTORIA DRIVE
7397,Harjit Sajjan,Service Commercial,Victoria-Fraserview,6406 VICTORIA DRIVE
7398,Buddha Accessories,Comparison Goods,Victoria-Fraserview,6408 VICTORIA DRIVE
7406,88 Plus More,Comparison Goods,Victoria-Fraserview,6450 VICTORIA DRIVE
7412,Mei Yi Sheng Beauty Spa,Service Commercial,Victoria-Fraserview,6469 VICTORIA DRIVE
7414,Pho Thaison Restaurant,Food & Beverage,Victoria-Fraserview,6471 VICTORIA DRIVE
7419,Royal Bank of Canada,Service Commercial,Victoria-Fraserview,6490 VICTORIA DRIVE
7428,Supreme Pizza,Food & Beverage,Victoria-Fraserview,6539 VICTORIA DRIVE
7429,Apex Liquor Market,Convenience Goods,Victoria-Fraserview,6542 VICTORIA DRIVE
7432,Kuen Way Martial Art Supplies,Comparison Goods,Victoria-Fraserview,6560 VICTORIA DRIVE
7438,Flying horse woodworking,Comparison Goods,Victoria-Fraserview,6579 VICTORIA DRIVE
7440,Acabella Boutique salon and spa,Service Commercial,Victoria-Fraserview,6591 VICTORIA DRIVE
7441,Cloud Serpent Studios,Service Commercial,Victoria-Fraserview,6594 VICTORIA DRIVE
7442,Apollo Massage Clinic,Service Commercial,Victoria-Fraserview,6596 VICTORIA DRIVE
7443,Fraser view Veterinary Hospital,Service Commercial,Victoria-Fraserview,6637 VICTORIA DRIVE
7445,South Vancouver Optometry,Service Commercial,Victoria-Fraserview,6645 VICTORIA DRIVE
7448,Oak Tree Family Medicine,Service Commercial,Victoria-Fraserview,6681 VICTORIA DRIVE
7449,Dr Lee and Dr Lo Family Medicine,Service Commercial,Victoria-Fraserview,6683 VICTORIA DRIVE
7452,Husky,Automotive Goods & Services,Victoria-Fraserview,6808 VICTORIA DRIVE
7453,7-Eleven,Convenience Goods,Victoria-Fraserview,6904 VICTORIA DRIVE
7456,Elephant Noodle House,Food & Beverage,Victoria-Fraserview,6929 VICTORIA DRIVE
7458,Chun Fai Trading Co,Convenience Goods,Victoria-Fraserview,6933 VICTORIA DRIVE
7460,Paragon Pizza,Food & Beverage,Victoria-Fraserview,6942 VICTORIA DRIVE
7462,Local Cannabis Co,Convenience Goods,Victoria-Fraserview,6945 VICTORIA DRIVE
7466,Fixmac Computer Repairs,Comparison Goods,Victoria-Fraserview,6965 VICTORIA DRIVE
7467,TM Food,Food & Beverage,Victoria-Fraserview,6967 VICTORIA DRIVE
7469,Dr Vincent W Tai,Service Commercial,Victoria-Fraserview,6977 VICTORIA DRIVE
